Name,Val,Emotion
花,0.14762420677913635,0.4534784188520401
云,0.14589072898932054,0.510517759829063
春,0.1350564928029717,0.4420179791083843
日,0.09407212505804055,0.441901072210333
月,0.1246865810246092,0.4556808438673681
山,0.09698189134808853,0.5214092338474862
风,0.15387710880668626,0.4637339398893259
君,0.08234019501625135,0.41296029304774773
天,0.13230150131558582,0.4687904766852644
水,0.10456585667853273,0.5244528875790502
雨,0.11109735335087448,0.42489854089129325
空,0.09753908063767219,0.4276474412850174
心,0.11670020120724346,0.4202464738666028
生,0.0891193313728525,0.4540704562595528
老,0.07234174276427797,0.4691574209788251
梦,0.1888871691688593,0.38530484916267793
客,0.05516173966878192,0.44794236552431443
寒,0.07905896919981427,0.3762820824050124
秋,0.07419904039622349,0.43964934627041247
飞,0.07899705927874942,0.46833250005179666
犹,0.09159572821544652,0.40522174438899217
行,0.05327348707630398,0.46016302198576653
夜,0.07723262652840118,0.36448609676600646
莫,0.07073208481659186,0.48801279655371166
新,0.06831759789506268,0.5125756497013062
深,0.07060826497446215,0.4585144372130954
酒,0.07859464479182789,0.46891208312659316
愁,0.08184491564773255,0.29926855277187714
清,0.06806995821080328,0.5524075291831929
满,0.05544033431357375,0.44410275969047885
难,0.11496672341742764,0.3675021496083795
声,0.06655316514471445,0.45219184515889543
香,0.06460300263117165,0.5072827721127264
落,0.05800959603776505,0.401048107153945
家,0.04101532270546355,0.47634646859350355
独,0.05444977557653614,0.4301016768108713
重,0.06618170561832534,0.4426463311580978
树,0.052221018418201516,0.46642604460817316
远,0.05791673115616778,0.47362141388511164
处,0.06868905742145179,0.45766100124898773
问,0.07107258938244854,0.4418729561727001
烟,0.06791518340814115,0.47690296962193274
诗,0.06550069648661198,0.5713921307574922
闻,0.04519424237734097,0.4028839237694027
高,0.04129391735025538,0.5351565875266127
雪,0.04751586441727287,0.4765772876322991
醉,0.06200278594644792,0.4874175771281552
道,0.04454418820616004,0.4858330218092334
共,0.05946447918278904,0.49900946335301116
书,0.03912707011298561,0.45788052312030797
思,0.05088995511530723,0.31480237772201525
笑,0.05943352422225662,0.4976344660250213
旧,0.057019037300727445,0.39742880233042244
路,0.04197492648196874,0.42322525178063236
初,0.04798018882525925,0.4810640617903399
留,0.042098746324098435,0.49236153902988267
吹,0.04986844141773719,0.4029182049301581
坐,0.039715214363101686,0.44493987097372395
红,0.07943042872620337,0.4873879552379357
真,0.04863024299644018,0.5060536877158174
